sequence_index,true_label,reconstruction_error,predicted_anomaly
7806,1,0.007005498,0
7807,1,0.0070771687,0
7808,1,0.004913397,0
7809,1,0.0048835785,0
7810,1,0.004968559,0
7811,1,0.004978269,0
7812,1,0.0048468597,0
7813,1,0.0048425454,0
7814,1,0.0048593055,0
7815,1,0.004642573,0
7816,1,0.004633131,0
7817,1,0.004632984,0
7818,1,0.004588652,0
7819,1,0.0046133515,0
7820,1,0.004495378,0
7821,1,0.004431951,0
7822,1,0.0046381946,0
7823,1,0.004446745,0
7824,1,0.0044367053,0
7825,1,0.004500616,0
7826,1,0.0043503526,0
7827,1,0.0042190403,0
7828,1,0.0041856654,0
7829,1,0.004210381,0
7830,1,0.004224389,0
7831,1,0.0043008756,0
7832,1,0.004292724,0
7833,1,0.004226874,0
7834,1,0.00430981,0
7835,1,0.0040685437,0
7836,1,0.0038704851,0
7837,1,0.003796285,0
7838,1,0.003831904,0
7839,1,0.0037780325,0
7840,1,0.0038104418,0
7841,1,0.003927325,0
7842,1,0.0040575597,0
7843,1,0.0039607617,0
7844,1,0.003929957,0
7845,1,0.0042320876,0
7846,1,0.0042548524,0
7847,1,0.004260031,0
7848,1,0.0041947104,0
7849,1,0.0042164517,0
7850,1,0.004272701,0
7851,1,0.004463076,0
7852,1,0.004319707,0
7853,1,0.0043455036,0
7854,1,0.004397833,0
7855,1,0.004540116,0
7856,1,0.0045848168,0
7857,1,0.0045511858,0
7858,1,0.004463083,0
7859,1,0.0043201065,0
7860,1,0.0042498945,0
7861,1,0.004343555,0
7862,1,0.0043203738,0
7863,1,0.00443176,0
7864,1,0.0043157837,0
7865,1,0.004314609,0
7866,1,0.0042836596,0
7867,1,0.0043338886,0
7868,1,0.004411989,0
7869,1,0.004445723,0
7870,1,0.0046023633,0
7871,1,0.0046677864,0
7872,1,0.004744466,0
7873,1,0.0047624726,0
7874,1,0.004777394,0
7875,1,0.004803167,0
7876,1,0.00490868,0
7877,1,0.004853271,0
7878,1,0.004908626,0
7879,1,0.004948707,0
7880,1,0.005290944,0
7881,1,0.0056673987,0
7882,1,0.0058402456,0
7883,1,0.0061425115,0
7884,1,0.006472556,0
7885,1,0.0065255505,0
7886,1,0.0067898706,0
7887,1,0.007360822,0
7888,1,0.007586028,0
7889,1,0.007927864,0
7890,1,0.00830694,0
7891,1,0.008841723,0
7892,1,0.009362507,0
7893,1,0.0096635,0
7894,1,0.0105429245,0
7895,1,0.011305963,0
7896,1,0.011901377,0
7897,1,0.012633069,1
7898,1,0.01362732,1
7899,1,0.014077856,1
7900,1,0.015007022,1
7901,1,0.015809817,1
7902,0,0.010159459,0
7903,0,0.0101414565,0
7904,0,0.011799013,0
7905,0,0.011750237,0
7906,0,0.011729345,0
7907,0,0.011715866,0
7908,0,0.011771411,0
7909,0,0.013395482,1
7910,0,0.013310641,1
7911,0,0.013417105,1
7912,0,0.013247456,1
7913,0,0.014668561,1
7914,0,0.01468669,1
7915,0,0.014745664,1
7916,0,0.014761092,1
7917,0,0.013400277,1
7918,0,0.013447073,1
7919,0,0.013466107,1
7920,0,0.0134281,1
7921,0,0.013544747,1
7922,0,0.0134853115,1
7923,0,0.013561741,1
7924,0,0.013578994,1
7925,0,0.011867403,0
7926,0,0.011989261,0
7927,0,0.011986245,0
7928,0,0.01199646,0
7929,0,0.011998984,0
7930,0,0.011914811,0
7931,0,0.011880895,0
7932,0,0.013407044,1
7933,0,0.013387676,1
7934,0,0.011845918,0
7935,0,0.011876589,0
7936,0,0.01172247,0
7937,0,0.0116095105,0
7938,0,0.011681263,0
7939,0,0.011593845,0
7940,0,0.011573111,0
7941,0,0.011436255,0
7942,0,0.011531434,0
7943,0,0.009825734,0
7944,0,0.011464471,0
7945,0,0.011446943,0
7946,0,0.009787902,0
7947,0,0.009680949,0
7948,0,0.009781578,0
7949,0,0.009773011,0
7950,0,0.009820839,0
7951,0,0.009695969,0
7952,0,0.009748024,0
7953,0,0.009669687,0
7954,0,0.009717754,0
7955,0,0.009589653,0
7956,0,0.009482974,0
7957,0,0.009444499,0
7958,0,0.009401973,0
7959,0,0.009420081,0
7960,0,0.0094379,0
7961,0,0.0094210245,0
7962,0,0.007565186,0
7963,0,0.007761891,0
7964,0,0.0077362703,0
7965,0,0.0077029187,0
7966,0,0.007770153,0
7967,0,0.0077917473,0
7968,0,0.007686398,0
7969,0,0.005754455,0
7970,0,0.0058109304,0
7971,0,0.006002097,0
7972,0,0.005951606,0
7973,0,0.005925575,0
7974,0,0.003819542,0
7975,0,0.0038569325,0
7976,0,0.0038540708,0
7977,0,0.0038450314,0
7978,0,0.0037061735,0
7979,0,0.0037778898,0
7980,0,0.0038364232,0
7981,0,0.0039398754,0
7982,0,0.003964319,0
7983,0,0.003960844,0
7984,0,0.0039388663,0
7985,0,0.0039550248,0
7986,0,0.0038614518,0
7987,0,0.003864077,0
7988,0,0.0040468704,0
7989,0,0.004054204,0
7990,0,0.004081871,0
7991,0,0.0041925614,0
7992,0,0.004103247,0
7993,0,0.0039498606,0
7994,0,0.0039391555,0
7995,0,0.004003764,0
7996,0,0.0039995234,0
7997,0,0.0039130338,0
7998,0,0.003967637,0
7999,0,0.003972733,0
8000,0,0.003943985,0
8001,0,0.0038074332,0
8002,0,0.004008282,0
8003,1,0.0039889063,0
8004,1,0.004099967,0
8005,1,0.0041487925,0
8006,1,0.0041384194,0
8007,1,0.004255381,0
8008,1,0.0042364607,0
8009,1,0.00412464,0
8010,1,0.004103449,0
8011,1,0.003991535,0
8012,1,0.0039067077,0
8013,1,0.0038917072,0
8014,1,0.0062059085,0
8015,1,0.006187194,0
8016,1,0.0063407538,0
8017,1,0.0063560577,0
8018,1,0.0062508946,0
8019,1,0.0062425677,0
8020,1,0.0061487607,0
8021,1,0.006067287,0
8022,1,0.0062429416,0
8023,1,0.006242911,0
8024,1,0.0063881828,0
8025,1,0.0063987896,0
8026,1,0.0063015046,0
8027,1,0.006383476,0
8028,1,0.006428295,0
8029,1,0.0064942166,0
8030,1,0.0065593137,0
8031,1,0.006539967,0
8032,1,0.0063523087,0
8033,1,0.006366898,0
8034,1,0.006427847,0
8035,1,0.006436732,0
8036,1,0.00655333,0
8037,1,0.0066422625,0
8038,1,0.006665983,0
8039,1,0.006805937,0
8040,1,0.006736713,0
8041,1,0.0068934304,0
8042,1,0.007173122,0
8043,1,0.0072355056,0
8044,1,0.005077697,0
8045,1,0.005179352,0
8046,1,0.0050122496,0
8047,1,0.005044182,0
8048,1,0.0050380994,0
8049,1,0.0050606197,0
8050,1,0.005139042,0
8051,1,0.005120175,0
8052,1,0.00506173,0
8053,1,0.005200184,0
8054,1,0.0050932453,0
8055,1,0.005058061,0
8056,1,0.007221565,0
8057,1,0.0072751776,0
8058,1,0.0073269545,0
8059,1,0.0074326824,0
8060,1,0.0074268444,0
8061,1,0.0075274273,0
8062,1,0.007600865,0
8063,1,0.007725256,0
8064,1,0.0077563687,0
8065,1,0.007857253,0
8066,1,0.00815114,0
8067,1,0.00811161,0
8068,1,0.00824667,0
8069,1,0.008281403,0
8070,1,0.008523416,0
8071,1,0.008744678,0
8072,1,0.008562023,0
8073,1,0.008608288,0
8074,1,0.008720601,0
8075,1,0.008938423,0
8076,1,0.00929706,0
8077,1,0.009480119,0
8078,1,0.009750108,0
8079,1,0.010105371,0
8080,1,0.0103214225,0
8081,1,0.010882022,0
8082,1,0.011157492,0
8083,1,0.011553506,0
8084,1,0.011901446,0
8085,1,0.012251589,0
8086,1,0.010663139,0
8087,1,0.011403475,0
8088,1,0.011977242,0
8089,1,0.012616445,1
8090,1,0.013171368,1
8091,1,0.014074611,1
8092,1,0.014745012,1
8093,1,0.015533231,1
8094,1,0.016407507,1
8095,1,0.0175739,1
8096,1,0.01866784,1
8097,1,0.020088252,1
8098,1,0.021318484,1
8099,1,0.022682186,1
8100,1,0.024257762,1
8101,1,0.025833504,1
8102,1,0.02760301,1
8103,1,0.031800274,1
8104,0,0.0044240453,0
8105,0,0.004384987,0
8106,0,0.0043910057,0
8107,0,0.0044099116,0
8108,0,0.004333724,0
8109,0,0.0045563243,0
8110,0,0.004585306,0
8111,0,0.004550948,0
8112,0,0.004539993,0
8113,0,0.0045852005,0
8114,0,0.004529862,0
8115,0,0.004546117,0
8116,0,0.0044266814,0
8117,0,0.004149883,0
8118,0,0.0039838385,0
8119,0,0.003924968,0
8120,0,0.003964496,0
8121,0,0.004022037,0
8122,0,0.0038625053,0
8123,0,0.00389615,0
8124,0,0.0039004162,0
8125,0,0.0038975358,0
8126,0,0.0039792676,0
8127,0,0.003957996,0
8128,0,0.003770187,0
8129,0,0.0036870597,0
8130,0,0.0037184483,0
8131,0,0.0037458395,0
8132,0,0.0037517203,0
8133,0,0.0036290826,0
8134,0,0.0036993239,0
8135,0,0.003723573,0
8136,0,0.0036191687,0
8137,0,0.0035936963,0
8138,0,0.0037903478,0
8139,0,0.003499527,0
8140,0,0.0034174633,0
8141,0,0.0034967652,0
8142,0,0.0036687271,0
8143,0,0.0036919948,0
8144,0,0.0037591034,0
8145,0,0.003845483,0
8146,0,0.0039047785,0
8147,0,0.0039384183,0
8148,0,0.0039918255,0
8149,0,0.0040460113,0
8150,0,0.004027107,0
8151,0,0.0040235594,0
8152,0,0.0041554244,0
8153,0,0.003984762,0
8154,0,0.004012899,0
8155,0,0.0039889514,0
8156,0,0.0039395266,0
8157,0,0.004132582,0
8158,0,0.004118083,0
8159,0,0.0040939664,0
8160,0,0.0040715938,0
8161,0,0.0041194246,0
8162,0,0.0041140122,0
8163,0,0.0042023393,0
8164,0,0.0042203246,0
8165,0,0.0042129094,0
8166,0,0.0042919847,0
8167,0,0.004276067,0
8168,0,0.004178013,0
8169,0,0.004183471,0
8170,0,0.0041410807,0
8171,0,0.0040801093,0
8172,0,0.004101503,0
8173,0,0.0041367337,0
8174,0,0.0040961956,0
8175,0,0.004101102,0
8176,0,0.004166579,0
8177,0,0.0040787654,0
8178,0,0.004092665,0
8179,0,0.004078469,0
8180,0,0.004041976,0
8181,0,0.0039342344,0
8182,0,0.0040027597,0
8183,0,0.0040115598,0
8184,0,0.0040885783,0
8185,0,0.0040724427,0
8186,0,0.004042113,0
8187,0,0.003917864,0
8188,0,0.0038747687,0
8189,1,0.003959341,0
8190,1,0.003950592,0
8191,1,0.0039145304,0
8192,1,0.0039606695,0
8193,1,0.003893949,0
8194,1,0.0038032099,0
8195,1,0.0037557853,0
8196,1,0.0037059006,0
8197,1,0.0037574568,0
8198,1,0.0036874458,0
8199,1,0.0037191424,0
8200,1,0.0037753722,0
8201,1,0.003927054,0
8202,1,0.0038040106,0
8203,1,0.0038449743,0
8204,1,0.0038394874,0
8205,1,0.0037944939,0
8206,1,0.0037603846,0
8207,1,0.0039382405,0
8208,1,0.0038792414,0
8209,1,0.0039645126,0
8210,1,0.0039919955,0
8211,1,0.0040541543,0
8212,1,0.003932725,0
8213,1,0.0040121293,0
8214,1,0.003939612,0
8215,1,0.0039450196,0
8216,1,0.0039093425,0
8217,1,0.0038603884,0
8218,1,0.0038761797,0
8219,1,0.0038999962,0
8220,1,0.003975646,0
8221,1,0.003958464,0
8222,1,0.0042870347,0
8223,1,0.0043411376,0
8224,1,0.0043992177,0
8225,1,0.0046296404,0
8226,1,0.0045595616,0
8227,1,0.0044612195,0
8228,1,0.0044332007,0
8229,1,0.0044610696,0
8230,1,0.004431948,0
8231,1,0.004318484,0
8232,1,0.0043146233,0
8233,1,0.0042745317,0
8234,1,0.0043655187,0
8235,1,0.0045593013,0
8236,1,0.0047134412,0
8237,1,0.0048230183,0
8238,1,0.0048671337,0
8239,1,0.0048557273,0
8240,1,0.004822803,0
8241,1,0.0047421977,0
8242,1,0.004843425,0
8243,1,0.004906272,0
8244,1,0.004844967,0
8245,1,0.004747374,0
8246,1,0.0049202275,0
8247,1,0.004972853,0
8248,1,0.0050728195,0
8249,1,0.0050836913,0
8250,1,0.0051394105,0
8251,1,0.0052381577,0
8252,1,0.0051237573,0
8253,1,0.0051214187,0
8254,1,0.0050719283,0
8255,1,0.004876353,0
8256,1,0.005176429,0
8257,1,0.005346402,0
8258,1,0.0054667154,0
8259,1,0.0055564647,0
8260,1,0.005701977,0
8261,1,0.0058163293,0
8262,1,0.0061077136,0
8263,1,0.006098267,0
8264,1,0.0061969375,0
8265,1,0.00628424,0
8266,1,0.006358616,0
8267,1,0.006415584,0
8268,1,0.006780709,0
8269,1,0.0074500614,0
8270,1,0.0076332246,0
8271,1,0.008131666,0
8272,1,0.008301311,0
8273,1,0.008596677,0
8274,1,0.009034579,0
8275,1,0.009331085,0
8276,1,0.009633201,0
8277,1,0.010148507,0
8278,1,0.010737331,0
8279,1,0.01116154,0
8280,1,0.011898959,0
8281,1,0.012605255,1
8282,1,0.012912716,1
8283,1,0.013447037,1
8284,1,0.0139340665,1
8285,1,0.014840182,1
8286,1,0.014923316,1
8287,1,0.015637763,1
8288,1,0.016348442,1
8289,1,0.017491873,1
8290,0,0.0037360166,0
8291,0,0.0037157352,0
8292,0,0.0036729223,0
8293,0,0.0037180393,0
8294,0,0.003781425,0
8295,0,0.0038896734,0
8296,0,0.003903302,0
8297,0,0.006117315,0
8298,0,0.0060994616,0
8299,0,0.0060755275,0
8300,0,0.0061506676,0
8301,0,0.006009597,0
8302,0,0.0061201695,0
8303,0,0.006061121,0
8304,0,0.0060129613,0
8305,0,0.006164018,0
8306,0,0.00610471,0
8307,0,0.0061524273,0
8308,0,0.0061968327,0
8309,0,0.006368632,0
8310,0,0.0063951532,0
8311,0,0.0064641787,0
8312,0,0.006453955,0
8313,0,0.006388163,0
8314,0,0.0063946974,0
8315,0,0.0064920792,0
8316,0,0.006523532,0
8317,0,0.0066614547,0
8318,0,0.0066426178,0
8319,0,0.006663311,0
8320,0,0.0065831346,0
8321,0,0.0065199537,0
8322,0,0.006736084,0
8323,0,0.006696875,0
8324,0,0.006628275,0
8325,0,0.0065768496,0
8326,0,0.006547735,0
8327,0,0.0045025656,0
8328,0,0.00464495,0
8329,0,0.0047883363,0
8330,0,0.0047996384,0
8331,0,0.0047706086,0
8332,0,0.004594737,0
8333,0,0.0046069035,0
8334,0,0.0046943445,0
8335,0,0.00460797,0
8336,0,0.004669906,0
8337,0,0.00454182,0
8338,0,0.004539816,0
8339,0,0.004496225,0
8340,0,0.004432173,0
8341,0,0.0043727965,0
8342,0,0.004347732,0
8343,0,0.004400029,0
8344,0,0.0044446853,0
8345,0,0.004363762,0
8346,0,0.0042961063,0
8347,0,0.0042261034,0
8348,0,0.0042862105,0
8349,0,0.0042191474,0
8350,0,0.0041680676,0
8351,0,0.0041784523,0
8352,0,0.003998015,0
8353,0,0.004026294,0
8354,0,0.00409171,0
8355,0,0.0040207915,0
8356,0,0.0041343854,0
8357,0,0.0041220654,0
8358,1,0.004087807,0
8359,1,0.004040493,0
8360,1,0.00400254,0
8361,1,0.0039815735,0
8362,1,0.004035166,0
8363,1,0.00410869,0
8364,1,0.00415139,0
8365,1,0.004073155,0
8366,1,0.0040851007,0
8367,1,0.004047909,0
8368,1,0.004076656,0
8369,1,0.0040640635,0
8370,1,0.0040673683,0
8371,1,0.0040634978,0
8372,1,0.004065709,0
8373,1,0.0040534465,0
8374,1,0.004013397,0
8375,1,0.0039415634,0
8376,1,0.003950146,0
8377,1,0.00402789,0
8378,1,0.0040123095,0
8379,1,0.004027744,0
8380,1,0.004095479,0
8381,1,0.004107131,0
8382,1,0.0040668366,0
8383,1,0.0041678585,0
8384,1,0.0043942523,0
8385,1,0.0043705744,0
8386,1,0.0043430603,0
8387,1,0.0043742266,0
8388,1,0.004347523,0
8389,1,0.004272646,0
8390,1,0.0042891684,0
8391,1,0.00431702,0
8392,1,0.0042793103,0
8393,1,0.0041995994,0
8394,1,0.0040510423,0
8395,1,0.003999815,0
8396,1,0.0042102668,0
8397,1,0.004184564,0
8398,1,0.004376844,0
8399,1,0.00434662,0
8400,1,0.004318292,0
8401,1,0.0043351557,0
8402,1,0.004556639,0
8403,1,0.004598703,0
8404,1,0.004611703,0
8405,1,0.004675738,0
8406,1,0.0046209097,0
8407,1,0.0046828836,0
8408,1,0.004874624,0
8409,1,0.004909261,0
8410,1,0.004932535,0
8411,1,0.005043685,0
8412,1,0.0050252546,0
8413,1,0.0049334653,0
8414,1,0.004767113,0
8415,1,0.004808449,0
8416,1,0.004880757,0
8417,1,0.0048970464,0
8418,1,0.005107539,0
8419,1,0.0051708277,0
8420,1,0.00518753,0
8421,1,0.005196405,0
8422,1,0.005355687,0
8423,1,0.0054708794,0
8424,1,0.005579347,0
8425,1,0.005826485,0
8426,1,0.0057046874,0
8427,1,0.00581982,0
8428,1,0.0059660934,0
8429,1,0.006022538,0
8430,1,0.0061306246,0
8431,1,0.00624925,0
8432,1,0.006207533,0
8433,1,0.0063156225,0
8434,1,0.0064060725,0
8435,1,0.006517672,0
8436,1,0.0068503404,0
8437,1,0.0069185905,0
8438,1,0.006783777,0
8439,1,0.007426452,0
8440,1,0.0078113093,0
8441,1,0.008190945,0
8442,1,0.008662166,0
8443,1,0.009288625,0
8444,1,0.0097557735,0
8445,1,0.01029569,0
8446,1,0.010729259,0
8447,1,0.01136234,0
8448,1,0.011906105,0
8449,1,0.012872957,1
8450,1,0.013713264,1
8451,1,0.014509547,1
8452,1,0.015037109,1
8453,1,0.016206406,1
8454,1,0.017251989,1
8455,1,0.018408665,1
8456,1,0.019452998,1
8457,1,0.020691833,1
8458,1,0.0215351,1
8459,0,0.0063807224,0
8460,0,0.0063021937,0
8461,0,0.006299178,0
8462,0,0.004192016,0
8463,0,0.0040316693,0
8464,0,0.0040844665,0
8465,0,0.003800582,0
8466,0,0.00380363,0
8467,0,0.0037952128,0
8468,0,0.0037206174,0
8469,0,0.0038241846,0
8470,0,0.0038445971,0
8471,0,0.0038694981,0
8472,0,0.0061717634,0
8473,0,0.008040495,0
8474,0,0.008110838,0
8475,0,0.0081776045,0
8476,0,0.010048881,0
8477,0,0.010117183,0
8478,0,0.010095922,0
8479,0,0.009978259,0
8480,0,0.010002997,0
8481,0,0.011679541,0
8482,0,0.011677277,0
8483,0,0.011735555,0
8484,0,0.011739797,0
8485,0,0.011704551,0
8486,0,0.01178662,0
8487,0,0.011892887,0
8488,0,0.011877987,0
8489,0,0.011895388,0
8490,0,0.011811753,0
8491,0,0.0117102815,0
8492,0,0.01162738,0
8493,0,0.011756104,0
8494,0,0.0118485065,0
8495,0,0.011798431,0
8496,0,0.013401545,1
8497,0,0.013526419,1
8498,0,0.013480536,1
8499,0,0.01361247,1
8500,0,0.013592252,1
8501,0,0.013653067,1
8502,0,0.011980416,0
8503,0,0.010355118,0
8504,0,0.01037743,0
8505,0,0.010422851,0
8506,0,0.008631084,0
8507,0,0.008517089,0
8508,0,0.008519957,0
8509,0,0.008719075,0
8510,0,0.008694518,0
8511,0,0.0067689,0
8512,0,0.0068451427,0
8513,0,0.006989637,0
8514,0,0.006981352,0
8515,0,0.006956774,0
8516,0,0.008943039,0
8517,0,0.008752501,0
8518,0,0.008863998,0
8519,0,0.00895806,0
8520,0,0.0089725265,0
8521,0,0.009041582,0
8522,0,0.009087689,0
8523,0,0.008932027,0
8524,0,0.008789047,0
8525,0,0.008824588,0
8526,0,0.006860856,0
8527,0,0.0066766064,0
8528,0,0.0068399385,0
8529,0,0.0066524763,0
8530,0,0.006635602,0
8531,0,0.006650749,0
8532,0,0.006712257,0
8533,0,0.006670581,0
8534,0,0.0066184225,0
8535,0,0.0065269996,0
8536,0,0.006516047,0
8537,0,0.008576739,0
8538,0,0.008534573,0
8539,0,0.008430931,0
8540,0,0.0085957125,0
8541,0,0.00853643,0
8542,1,0.008532066,0
8543,1,0.008408844,0
8544,1,0.008330647,0
8545,1,0.008464797,0
8546,1,0.0065737343,0
8547,1,0.0066249296,0
8548,1,0.006533249,0
8549,1,0.0064105773,0
8550,1,0.0063880063,0
8551,1,0.006504889,0
8552,1,0.006516959,0
8553,1,0.0065066796,0
8554,1,0.006499543,0
8555,1,0.0064968634,0
8556,1,0.006422562,0
8557,1,0.006414564,0
8558,1,0.006276753,0
8559,1,0.0062460965,0
8560,1,0.0062425635,0
8561,1,0.0062319725,0
8562,1,0.0061398665,0
8563,1,0.0061566653,0
8564,1,0.0061929547,0
8565,1,0.0062055853,0
8566,1,0.0061524697,0
8567,1,0.003992557,0
8568,1,0.004035719,0
8569,1,0.0039799074,0
8570,1,0.0037616773,0
8571,1,0.0059821364,0
8572,1,0.005991205,0
8573,1,0.00587288,0
8574,1,0.0059806765,0
8575,1,0.005928734,0
8576,1,0.0059196544,0
8577,1,0.005922712,0
8578,1,0.0059307194,0
8579,1,0.0058475644,0
8580,1,0.005911397,0
8581,1,0.005717529,0
8582,1,0.0056912596,0
8583,1,0.0058517335,0
8584,1,0.0058729285,0
8585,1,0.005945967,0
8586,1,0.005918403,0
8587,1,0.006134182,0
8588,1,0.0062868013,0
8589,1,0.0062549617,0
8590,1,0.006269072,0
8591,1,0.0063154018,0
8592,1,0.0063356603,0
8593,1,0.006300063,0
8594,1,0.00627921,0
8595,1,0.0062955366,0
8596,1,0.0061728945,0
8597,1,0.0061447825,0
8598,1,0.006210492,0
8599,1,0.0063700704,0
8600,1,0.0065256637,0
8601,1,0.0045207874,0
8602,1,0.0045078686,0
8603,1,0.00459845,0
8604,1,0.004609602,0
8605,1,0.004645697,0
8606,1,0.004817519,0
8607,1,0.004908452,0
8608,1,0.0050612832,0
8609,1,0.0051285354,0
8610,1,0.005281552,0
8611,1,0.005364693,0
8612,1,0.005477789,0
8613,1,0.0057207067,0
8614,1,0.0059008496,0
8615,1,0.0061134575,0
8616,1,0.006370721,0
8617,1,0.006539574,0
8618,1,0.0066299047,0
8619,1,0.006909499,0
8620,1,0.00731941,0
8621,1,0.0076255505,0
8622,1,0.007814461,0
8623,1,0.008266988,0
8624,1,0.008880797,0
8625,1,0.009111065,0
8626,1,0.009531318,0
8627,1,0.010126017,0
8628,1,0.0104104895,0
8629,1,0.010782026,0
8630,1,0.011485895,0
8631,1,0.012315372,1
8632,1,0.013265277,1
8633,1,0.014003965,1
8634,1,0.014922562,1
8635,1,0.016067997,1
8636,1,0.016946537,1
8637,1,0.018369362,1
8638,1,0.01985561,1
8639,1,0.021504678,1
8640,1,0.024196638,1
8641,1,0.027699322,1
8642,1,0.03228835,1
8643,0,0.0069301436,0
8644,0,0.006929178,0
8645,0,0.0068255793,0
8646,0,0.006776298,0
8647,0,0.0065500727,0
8648,0,0.0062482962,0
8649,0,0.006275569,0
8650,0,0.0061897235,0
8651,0,0.006139511,0
8652,0,0.0061444994,0
8653,0,0.003982164,0
8654,0,0.003948412,0
8655,0,0.0039028788,0
8656,0,0.0038218684,0
8657,0,0.0037583713,0
8658,0,0.0036957378,0
8659,0,0.003772105,0
8660,0,0.0038599216,0
8661,0,0.0038419862,0
8662,0,0.0038592843,0
8663,0,0.0038994413,0
8664,0,0.003921733,0
8665,0,0.0038657708,0
8666,0,0.0038617703,0
8667,0,0.0037909579,0
8668,0,0.0037503832,0
8669,0,0.003806063,0
8670,0,0.0038074406,0
8671,0,0.0036512727,0
8672,0,0.0036271373,0
8673,0,0.0035947857,0
8674,0,0.0036018344,0
8675,0,0.0036348228,0
8676,0,0.0037468933,0
8677,0,0.003906944,0
8678,0,0.003987993,0
8679,0,0.0039992454,0
8680,0,0.003999601,0
8681,0,0.003931088,0
8682,0,0.0038770603,0
8683,0,0.004005552,0
8684,0,0.0038972797,0
8685,0,0.003941219,0
8686,0,0.0039549973,0
8687,0,0.0039829533,0
8688,0,0.003946679,0
8689,0,0.003957132,0
8690,0,0.0038894147,0
8691,0,0.0038009973,0
8692,0,0.0038300364,0
8693,0,0.0038893546,0
8694,0,0.0040324153,0
8695,0,0.0040747533,0
8696,0,0.004209232,0
8697,0,0.004191264,0
8698,0,0.0041641085,0
8699,0,0.004158089,0
8700,0,0.004299248,0
8701,0,0.004353208,0
8702,0,0.004372226,0
8703,0,0.004484581,0
8704,0,0.0044477517,0
8705,0,0.004508187,0
8706,0,0.0044596656,0
8707,0,0.0043013613,0
8708,0,0.0041925157,0
8709,0,0.004483815,0
8710,0,0.004552274,0
8711,0,0.004608519,0
8712,0,0.0045785313,0
8713,0,0.0046269265,0
8714,0,0.004732557,0
8715,0,0.004698598,0
8716,0,0.0046765553,0
8717,0,0.004688017,0
8718,0,0.004686758,0
8719,0,0.0046128104,0
8720,0,0.0045766444,0
8721,0,0.0045742416,0
8722,0,0.004716708,0
8723,0,0.0045155957,0
8724,0,0.004413505,0
8725,0,0.0044523417,0
8726,1,0.00436618,0
8727,1,0.0045194095,0
8728,1,0.0045402786,0
8729,1,0.004578631,0
8730,1,0.0044454006,0
8731,1,0.0043719625,0
8732,1,0.0043673175,0
8733,1,0.004211793,0
8734,1,0.004226831,0
8735,1,0.004130573,0
8736,1,0.00420881,0
8737,1,0.0042315586,0
8738,1,0.0043090344,0
8739,1,0.0039933873,0
8740,1,0.003930444,0
8741,1,0.0039448757,0
8742,1,0.0040256693,0
8743,1,0.003960547,0
8744,1,0.003970606,0
8745,1,0.004067225,0
8746,1,0.0039971494,0
8747,1,0.003973724,0
8748,1,0.0040268134,0
8749,1,0.004070506,0
8750,1,0.0041215364,0
8751,1,0.004106405,0
8752,1,0.004003201,0
8753,1,0.0040567676,0
8754,1,0.003961055,0
8755,1,0.0040262216,0
8756,1,0.003948716,0
8757,1,0.003873491,0
8758,1,0.0037861809,0
8759,1,0.0037848526,0
8760,1,0.0037212346,0
8761,1,0.0037361712,0
8762,1,0.003769931,0
8763,1,0.003896292,0
8764,1,0.0040638037,0
8765,1,0.00412216,0
8766,1,0.004309589,0
8767,1,0.0044786655,0
8768,1,0.0044748625,0
8769,1,0.0045976476,0
8770,1,0.0047445744,0
8771,1,0.0046893684,0
8772,1,0.0046128407,0
8773,1,0.004580585,0
8774,1,0.004700669,0
8775,1,0.0046686893,0
8776,1,0.0047008335,0
8777,1,0.0047541065,0
8778,1,0.004799124,0
8779,1,0.0048066718,0
8780,1,0.004814822,0
8781,1,0.0048927893,0
8782,1,0.005100057,0
8783,1,0.0052238726,0
8784,1,0.0052366904,0
8785,1,0.005079394,0
8786,1,0.0051932326,0
8787,1,0.005246754,0
8788,1,0.0054559633,0
8789,1,0.0055753244,0
8790,1,0.005619947,0
8791,1,0.0056782956,0
8792,1,0.0056939763,0
8793,1,0.005935027,0
8794,1,0.0058496646,0
8795,1,0.006016442,0
8796,1,0.00599758,0
8797,1,0.0061282483,0
8798,1,0.006132016,0
8799,1,0.0063712043,0
8800,1,0.006494233,0
8801,1,0.006962992,0
8802,1,0.00728229,0
8803,1,0.007504117,0
8804,1,0.0074624564,0
8805,1,0.0077991826,0
8806,1,0.008354122,0
8807,1,0.008761554,0
8808,1,0.009022393,0
8809,1,0.009416292,0
8810,1,0.009695136,0
8811,1,0.010129999,0
8812,1,0.010410023,0
8813,1,0.010721334,0
8814,1,0.011199804,0
8815,1,0.011709311,0
8816,1,0.012506988,1
8817,1,0.012957845,1
8818,1,0.013487431,1
8819,1,0.014330343,1
8820,1,0.015295487,1
8821,1,0.015874226,1
8822,1,0.017162884,1
8823,1,0.018178126,1
8824,1,0.019364744,1
8825,1,0.020354267,1
8826,1,0.021518793,1
8827,0,0.0034772744,0
8828,0,0.0055628596,0
8829,0,0.005460093,0
8830,0,0.0053631337,0
8831,0,0.0054870183,0
8832,0,0.005482824,0
8833,0,0.0054696486,0
8834,0,0.0054950644,0
8835,0,0.005536104,0
8836,0,0.0056717917,0
8837,0,0.0057322215,0
8838,0,0.005635995,0
8839,0,0.0055296305,0
8840,0,0.005570846,0
8841,0,0.005644702,0
8842,0,0.0058199815,0
8843,0,0.005813952,0
8844,0,0.005743984,0
8845,0,0.007705426,0
