unit,cycle,rul,label,reconstruction_error,predicted_label,rul_range
96.0,177.0,125.0,0,0.04689048,0,120+
96.0,80.0,125.0,0,0.048090126,0,120+
76.0,71.0,125.0,0,0.05055621,0,120+
31.0,73.0,125.0,0,0.056035094,0,120+
79.0,32.0,125.0,0,0.054414768,0,120+
89.0,83.0,125.0,0,0.051111426,0,120+
69.0,158.0,125.0,0,0.046371616,0,120+
66.0,49.0,125.0,0,0.04359237,0,120+
5.0,31.0,125.0,0,0.06280295,1,120+
5.0,129.0,125.0,0,0.05315792,0,120+
94.0,75.0,125.0,0,0.048272546,0,120+
92.0,47.0,125.0,0,0.047110673,0,120+
7.0,77.0,125.0,0,0.05612699,0,120+
59.0,59.0,125.0,0,0.053341437,0,120+
7.0,99.0,125.0,0,0.04791704,0,120+
96.0,123.0,125.0,0,0.0473566,0,120+
14.0,56.0,124.0,0,0.04736591,0,120+
86.0,37.0,125.0,0,0.049855463,0,120+
30.0,57.0,125.0,0,0.050971404,0,120+
1.0,56.0,125.0,0,0.04407201,0,120+
56.0,80.0,125.0,0,0.0475722,0,120+
25.0,59.0,125.0,0,0.0496348,0,120+
83.0,77.0,125.0,0,0.05326277,0,120+
89.0,36.0,125.0,0,0.045814358,0,120+
49.0,95.0,120.0,0,0.047561485,0,90-120
36.0,35.0,123.0,0,0.04572598,0,120+
56.0,43.0,125.0,0,0.045897055,0,120+
67.0,44.0,125.0,0,0.046397146,0,120+
92.0,85.0,125.0,0,0.048631903,0,120+
85.0,31.0,125.0,0,0.047532555,0,120+
40.0,42.0,125.0,0,0.046079326,0,120+
86.0,132.0,125.0,0,0.044883486,0,120+
86.0,70.0,125.0,0,0.0455581,0,120+
10.0,64.0,125.0,0,0.059100777,1,120+
41.0,82.0,125.0,0,0.04746731,0,120+
82.0,77.0,125.0,0,0.04733657,0,120+
64.0,65.0,125.0,0,0.046855185,0,120+
31.0,54.0,125.0,0,0.06191354,1,120+
56.0,69.0,125.0,0,0.048354354,0,120+
85.0,30.0,125.0,0,0.04745336,0,120+
97.0,70.0,125.0,0,0.04821675,0,120+
100.0,75.0,125.0,0,0.048491202,0,120+
3.0,52.0,125.0,0,0.04617071,0,120+
5.0,118.0,125.0,0,0.049882516,0,120+
1.0,162.0,30.0,1,0.05283997,0,20-30
1.0,163.0,29.0,1,0.053956147,0,20-30
1.0,164.0,28.0,1,0.054667752,0,20-30
1.0,165.0,27.0,1,0.054693893,0,20-30
1.0,166.0,26.0,1,0.055588845,0,20-30
1.0,167.0,25.0,1,0.05533827,0,20-30
1.0,168.0,24.0,1,0.05486034,0,20-30
1.0,169.0,23.0,1,0.05545757,0,20-30
1.0,170.0,22.0,1,0.055904493,0,20-30
1.0,171.0,21.0,1,0.05644703,0,20-30
1.0,172.0,20.0,1,0.057134822,0,10-20
1.0,173.0,19.0,1,0.05893879,1,10-20
1.0,174.0,18.0,1,0.060579114,1,10-20
1.0,175.0,17.0,1,0.06257088,1,10-20
1.0,176.0,16.0,1,0.06332962,1,10-20
1.0,177.0,15.0,1,0.06605025,1,10-20
1.0,178.0,14.0,1,0.06903027,1,10-20
1.0,179.0,13.0,1,0.07050886,1,10-20
1.0,180.0,12.0,1,0.07251887,1,10-20
1.0,181.0,11.0,1,0.07527444,1,10-20
1.0,182.0,10.0,1,0.078503385,1,0-10
1.0,183.0,9.0,1,0.08115884,1,0-10
1.0,184.0,8.0,1,0.08564107,1,0-10
1.0,185.0,7.0,1,0.090153776,1,0-10
1.0,186.0,6.0,1,0.092617266,1,0-10
1.0,187.0,5.0,1,0.09637504,1,0-10
1.0,188.0,4.0,1,0.101064555,1,0-10
1.0,189.0,3.0,1,0.10515205,1,0-10
1.0,190.0,2.0,1,0.10844139,1,0-10
1.0,191.0,1.0,1,0.11280499,1,0-10
1.0,192.0,0.0,1,0.11676332,1,0-10
2.0,257.0,30.0,1,0.061957397,1,20-30
2.0,258.0,29.0,1,0.06404124,1,20-30
2.0,259.0,28.0,1,0.06618596,1,20-30
2.0,260.0,27.0,1,0.068309285,1,20-30
2.0,261.0,26.0,1,0.07020859,1,20-30
2.0,262.0,25.0,1,0.07171421,1,20-30
2.0,263.0,24.0,1,0.07266123,1,20-30
2.0,264.0,23.0,1,0.07637583,1,20-30
2.0,265.0,22.0,1,0.07815873,1,20-30
2.0,266.0,21.0,1,0.080022804,1,20-30
2.0,267.0,20.0,1,0.08170951,1,10-20
2.0,268.0,19.0,1,0.08388514,1,10-20
2.0,269.0,18.0,1,0.08660844,1,10-20
2.0,270.0,17.0,1,0.09020783,1,10-20
2.0,271.0,16.0,1,0.09385149,1,10-20
2.0,272.0,15.0,1,0.09714919,1,10-20
2.0,273.0,14.0,1,0.10027336,1,10-20
2.0,274.0,13.0,1,0.10389744,1,10-20
2.0,275.0,12.0,1,0.10716987,1,10-20
2.0,276.0,11.0,1,0.111833856,1,10-20
2.0,277.0,10.0,1,0.11567997,1,0-10
2.0,278.0,9.0,1,0.11884816,1,0-10
2.0,279.0,8.0,1,0.12185974,1,0-10
2.0,280.0,7.0,1,0.12543598,1,0-10
2.0,281.0,6.0,1,0.12970585,1,0-10
2.0,282.0,5.0,1,0.13354291,1,0-10
2.0,283.0,4.0,1,0.1388157,1,0-10
2.0,284.0,3.0,1,0.1431352,1,0-10
2.0,285.0,2.0,1,0.14773837,1,0-10
2.0,286.0,1.0,1,0.15194547,1,0-10
2.0,287.0,0.0,1,0.15699758,1,0-10
3.0,149.0,30.0,1,0.059614215,1,20-30
3.0,150.0,29.0,1,0.06043851,1,20-30
3.0,151.0,28.0,1,0.060847398,1,20-30
3.0,152.0,27.0,1,0.06187635,1,20-30
3.0,153.0,26.0,1,0.062768355,1,20-30
3.0,154.0,25.0,1,0.06321889,1,20-30
3.0,155.0,24.0,1,0.06349156,1,20-30
3.0,156.0,23.0,1,0.06536231,1,20-30
3.0,157.0,22.0,1,0.06729519,1,20-30
3.0,158.0,21.0,1,0.0690171,1,20-30
3.0,159.0,20.0,1,0.06949022,1,10-20
3.0,160.0,19.0,1,0.070654646,1,10-20
3.0,161.0,18.0,1,0.072775476,1,10-20
3.0,162.0,17.0,1,0.074432306,1,10-20
3.0,163.0,16.0,1,0.076123744,1,10-20
3.0,164.0,15.0,1,0.07828978,1,10-20
3.0,165.0,14.0,1,0.08093313,1,10-20
3.0,166.0,13.0,1,0.08356995,1,10-20
3.0,167.0,12.0,1,0.0869946,1,10-20
3.0,168.0,11.0,1,0.08984269,1,10-20
3.0,169.0,10.0,1,0.093901776,1,0-10
3.0,170.0,9.0,1,0.09761667,1,0-10
3.0,171.0,8.0,1,0.10129239,1,0-10
3.0,172.0,7.0,1,0.104466565,1,0-10
3.0,173.0,6.0,1,0.10847073,1,0-10
3.0,174.0,5.0,1,0.11341401,1,0-10
3.0,175.0,4.0,1,0.11855474,1,0-10
3.0,176.0,3.0,1,0.123479955,1,0-10
3.0,177.0,2.0,1,0.12918869,1,0-10
3.0,178.0,1.0,1,0.1367093,1,0-10
3.0,179.0,0.0,1,0.14406261,1,0-10
4.0,159.0,30.0,1,0.0537903,0,20-30
4.0,160.0,29.0,1,0.05451421,0,20-30
4.0,161.0,28.0,1,0.05539688,0,20-30
4.0,162.0,27.0,1,0.056999207,0,20-30
4.0,163.0,26.0,1,0.05932986,1,20-30
4.0,164.0,25.0,1,0.06141893,1,20-30
4.0,165.0,24.0,1,0.062368184,1,20-30
4.0,166.0,23.0,1,0.06396833,1,20-30
4.0,167.0,22.0,1,0.064978056,1,20-30
4.0,168.0,21.0,1,0.06674592,1,20-30
4.0,169.0,20.0,1,0.06907087,1,10-20
4.0,170.0,19.0,1,0.071951956,1,10-20
4.0,171.0,18.0,1,0.07480635,1,10-20
4.0,172.0,17.0,1,0.077666566,1,10-20
4.0,173.0,16.0,1,0.08030335,1,10-20
4.0,174.0,15.0,1,0.083148934,1,10-20
4.0,175.0,14.0,1,0.08648833,1,10-20
4.0,176.0,13.0,1,0.08944472,1,10-20
4.0,177.0,12.0,1,0.093313776,1,10-20
4.0,178.0,11.0,1,0.09779762,1,10-20
4.0,179.0,10.0,1,0.10265966,1,0-10
4.0,180.0,9.0,1,0.10760699,1,0-10
4.0,181.0,8.0,1,0.11134347,1,0-10
4.0,182.0,7.0,1,0.11675047,1,0-10
4.0,183.0,6.0,1,0.12391856,1,0-10
4.0,184.0,5.0,1,0.12934648,1,0-10
4.0,185.0,4.0,1,0.13492092,1,0-10
4.0,186.0,3.0,1,0.14084713,1,0-10
4.0,187.0,2.0,1,0.14758238,1,0-10
4.0,188.0,1.0,1,0.1541705,1,0-10
4.0,189.0,0.0,1,0.16205165,1,0-10
5.0,239.0,30.0,1,0.07303562,1,20-30
5.0,240.0,29.0,1,0.074072465,1,20-30
5.0,241.0,28.0,1,0.07536265,1,20-30
5.0,242.0,27.0,1,0.0770271,1,20-30
5.0,243.0,26.0,1,0.07929846,1,20-30
5.0,244.0,25.0,1,0.08132061,1,20-30
5.0,245.0,24.0,1,0.08237247,1,20-30
5.0,246.0,23.0,1,0.084289,1,20-30
5.0,247.0,22.0,1,0.08710758,1,20-30
5.0,248.0,21.0,1,0.08916275,1,20-30
5.0,249.0,20.0,1,0.09252468,1,10-20
5.0,250.0,19.0,1,0.09528792,1,10-20
5.0,251.0,18.0,1,0.098395705,1,10-20
5.0,252.0,17.0,1,0.100950815,1,10-20
5.0,253.0,16.0,1,0.104080595,1,10-20
5.0,254.0,15.0,1,0.107664965,1,10-20
5.0,255.0,14.0,1,0.11064597,1,10-20
5.0,256.0,13.0,1,0.11571734,1,10-20
5.0,257.0,12.0,1,0.11943096,1,10-20
5.0,258.0,11.0,1,0.123229444,1,10-20
5.0,259.0,10.0,1,0.12878059,1,0-10
5.0,260.0,9.0,1,0.13204497,1,0-10
5.0,261.0,8.0,1,0.13553499,1,0-10
5.0,262.0,7.0,1,0.13885917,1,0-10
5.0,263.0,6.0,1,0.14369579,1,0-10
5.0,264.0,5.0,1,0.14911263,1,0-10
5.0,265.0,4.0,1,0.15406552,1,0-10
5.0,266.0,3.0,1,0.15924287,1,0-10
5.0,267.0,2.0,1,0.16408932,1,0-10
5.0,268.0,1.0,1,0.16877745,1,0-10
5.0,269.0,0.0,1,0.17359875,1,0-10
6.0,158.0,30.0,1,0.07020451,1,20-30
6.0,159.0,29.0,1,0.07128905,1,20-30
6.0,160.0,28.0,1,0.07365843,1,20-30
6.0,161.0,27.0,1,0.07512274,1,20-30
6.0,162.0,26.0,1,0.07702701,1,20-30
6.0,163.0,25.0,1,0.07976021,1,20-30
6.0,164.0,24.0,1,0.081562944,1,20-30
6.0,165.0,23.0,1,0.08484462,1,20-30
6.0,166.0,22.0,1,0.08830808,1,20-30
6.0,167.0,21.0,1,0.09041323,1,20-30
6.0,168.0,20.0,1,0.09238088,1,10-20
6.0,169.0,19.0,1,0.09559289,1,10-20
6.0,170.0,18.0,1,0.09867573,1,10-20
6.0,171.0,17.0,1,0.10252162,1,10-20
6.0,172.0,16.0,1,0.1037801,1,10-20
6.0,173.0,15.0,1,0.10597087,1,10-20
6.0,174.0,14.0,1,0.10692619,1,10-20
6.0,175.0,13.0,1,0.11080979,1,10-20
6.0,176.0,12.0,1,0.11297957,1,10-20
6.0,177.0,11.0,1,0.11499524,1,10-20
6.0,178.0,10.0,1,0.11822052,1,0-10
6.0,179.0,9.0,1,0.12082455,1,0-10
6.0,180.0,8.0,1,0.124202766,1,0-10
6.0,181.0,7.0,1,0.12723611,1,0-10
6.0,182.0,6.0,1,0.13041808,1,0-10
6.0,183.0,5.0,1,0.13525769,1,0-10
6.0,184.0,4.0,1,0.13783702,1,0-10
6.0,185.0,3.0,1,0.14189968,1,0-10
6.0,186.0,2.0,1,0.14516738,1,0-10
6.0,187.0,1.0,1,0.14902169,1,0-10
6.0,188.0,0.0,1,0.1529306,1,0-10
7.0,229.0,30.0,1,0.06839652,1,20-30
7.0,230.0,29.0,1,0.069615304,1,20-30
7.0,231.0,28.0,1,0.07053576,1,20-30
7.0,232.0,27.0,1,0.07246495,1,20-30
7.0,233.0,26.0,1,0.074503474,1,20-30
7.0,234.0,25.0,1,0.07598038,1,20-30
7.0,235.0,24.0,1,0.07810402,1,20-30
7.0,236.0,23.0,1,0.07858385,1,20-30
7.0,237.0,22.0,1,0.080564074,1,20-30
7.0,238.0,21.0,1,0.08207111,1,20-30
7.0,239.0,20.0,1,0.08363015,1,10-20
7.0,240.0,19.0,1,0.086487554,1,10-20
7.0,241.0,18.0,1,0.08992998,1,10-20
7.0,242.0,17.0,1,0.09228767,1,10-20
7.0,243.0,16.0,1,0.09515444,1,10-20
7.0,244.0,15.0,1,0.098517016,1,10-20
7.0,245.0,14.0,1,0.101520695,1,10-20
7.0,246.0,13.0,1,0.10389576,1,10-20
7.0,247.0,12.0,1,0.10658574,1,10-20
7.0,248.0,11.0,1,0.10917089,1,10-20
7.0,249.0,10.0,1,0.11179413,1,0-10
7.0,250.0,9.0,1,0.11540571,1,0-10
7.0,251.0,8.0,1,0.1192334,1,0-10
7.0,252.0,7.0,1,0.12349912,1,0-10
7.0,253.0,6.0,1,0.12720999,1,0-10
7.0,254.0,5.0,1,0.13018896,1,0-10
7.0,255.0,4.0,1,0.13337189,1,0-10
7.0,256.0,3.0,1,0.13554876,1,0-10
7.0,257.0,2.0,1,0.13953137,1,0-10
7.0,258.0,1.0,1,0.14419046,1,0-10
7.0,259.0,0.0,1,0.147282,1,0-10
8.0,120.0,30.0,1,0.056069728,0,20-30
8.0,121.0,29.0,1,0.057015568,0,20-30
8.0,122.0,28.0,1,0.05823477,1,20-30
8.0,123.0,27.0,1,0.060572155,1,20-30
8.0,124.0,26.0,1,0.0626186,1,20-30
8.0,125.0,25.0,1,0.0639919,1,20-30
8.0,126.0,24.0,1,0.066058874,1,20-30
8.0,127.0,23.0,1,0.067036934,1,20-30
8.0,128.0,22.0,1,0.06958223,1,20-30
8.0,129.0,21.0,1,0.07107279,1,20-30
8.0,130.0,20.0,1,0.07228643,1,10-20
8.0,131.0,19.0,1,0.07469789,1,10-20
8.0,132.0,18.0,1,0.076920085,1,10-20
8.0,133.0,17.0,1,0.07938386,1,10-20
8.0,134.0,16.0,1,0.08168674,1,10-20
8.0,135.0,15.0,1,0.0839868,1,10-20
8.0,136.0,14.0,1,0.08653702,1,10-20
8.0,137.0,13.0,1,0.09013745,1,10-20
8.0,138.0,12.0,1,0.09343784,1,10-20
8.0,139.0,11.0,1,0.09530755,1,10-20
8.0,140.0,10.0,1,0.097640894,1,0-10
8.0,141.0,9.0,1,0.100243755,1,0-10
8.0,142.0,8.0,1,0.10304646,1,0-10
8.0,143.0,7.0,1,0.106974415,1,0-10
8.0,144.0,6.0,1,0.111341864,1,0-10
8.0,145.0,5.0,1,0.114745215,1,0-10
8.0,146.0,4.0,1,0.11872686,1,0-10
8.0,147.0,3.0,1,0.12106321,1,0-10
8.0,148.0,2.0,1,0.12455328,1,0-10
8.0,149.0,1.0,1,0.12913501,1,0-10
8.0,150.0,0.0,1,0.13361438,1,0-10
9.0,171.0,30.0,1,0.07444065,1,20-30
9.0,172.0,29.0,1,0.076184586,1,20-30
9.0,173.0,28.0,1,0.077598594,1,20-30
9.0,174.0,27.0,1,0.080184065,1,20-30
9.0,175.0,26.0,1,0.081695035,1,20-30
9.0,176.0,25.0,1,0.08304281,1,20-30
9.0,177.0,24.0,1,0.08397127,1,20-30
9.0,178.0,23.0,1,0.085302606,1,20-30
9.0,179.0,22.0,1,0.08546727,1,20-30
9.0,180.0,21.0,1,0.08707406,1,20-30
9.0,181.0,20.0,1,0.08749392,1,10-20
9.0,182.0,19.0,1,0.08807866,1,10-20
9.0,183.0,18.0,1,0.089261144,1,10-20
9.0,184.0,17.0,1,0.09143605,1,10-20
9.0,185.0,16.0,1,0.094037175,1,10-20
9.0,186.0,15.0,1,0.095174775,1,10-20
9.0,187.0,14.0,1,0.0978918,1,10-20
9.0,188.0,13.0,1,0.09774533,1,10-20
9.0,189.0,12.0,1,0.09924427,1,10-20
9.0,190.0,11.0,1,0.10139488,1,10-20
9.0,191.0,10.0,1,0.10396378,1,0-10
9.0,192.0,9.0,1,0.107145965,1,0-10
9.0,193.0,8.0,1,0.11182138,1,0-10
9.0,194.0,7.0,1,0.114021406,1,0-10
9.0,195.0,6.0,1,0.117710076,1,0-10
9.0,196.0,5.0,1,0.1219203,1,0-10
9.0,197.0,4.0,1,0.12544352,1,0-10
9.0,198.0,3.0,1,0.13081256,1,0-10
9.0,199.0,2.0,1,0.13543592,1,0-10
9.0,200.0,1.0,1,0.14319253,1,0-10
9.0,201.0,0.0,1,0.15162691,1,0-10
10.0,192.0,30.0,1,0.05656968,0,20-30
10.0,193.0,29.0,1,0.05825473,1,20-30
10.0,194.0,28.0,1,0.060164608,1,20-30
10.0,195.0,27.0,1,0.06006633,1,20-30
10.0,196.0,26.0,1,0.06135559,1,20-30
10.0,197.0,25.0,1,0.062308952,1,20-30
10.0,198.0,24.0,1,0.06356237,1,20-30
10.0,199.0,23.0,1,0.063663855,1,20-30
10.0,200.0,22.0,1,0.06556544,1,20-30
10.0,201.0,21.0,1,0.066235356,1,20-30
10.0,202.0,20.0,1,0.068323195,1,10-20
10.0,203.0,19.0,1,0.07003815,1,10-20
10.0,204.0,18.0,1,0.07318096,1,10-20
10.0,205.0,17.0,1,0.07519049,1,10-20
10.0,206.0,16.0,1,0.077099405,1,10-20
10.0,207.0,15.0,1,0.07858188,1,10-20
10.0,208.0,14.0,1,0.08111378,1,10-20
10.0,209.0,13.0,1,0.08369332,1,10-20
10.0,210.0,12.0,1,0.08635915,1,10-20
10.0,211.0,11.0,1,0.08888038,1,10-20
10.0,212.0,10.0,1,0.091862455,1,0-10
10.0,213.0,9.0,1,0.09684539,1,0-10
10.0,214.0,8.0,1,0.10056347,1,0-10
10.0,215.0,7.0,1,0.10394406,1,0-10
10.0,216.0,6.0,1,0.108357295,1,0-10
10.0,217.0,5.0,1,0.11231273,1,0-10
10.0,218.0,4.0,1,0.1161655,1,0-10
10.0,219.0,3.0,1,0.12028865,1,0-10
10.0,220.0,2.0,1,0.1241504,1,0-10
10.0,221.0,1.0,1,0.13015068,1,0-10
10.0,222.0,0.0,1,0.13455875,1,0-10
11.0,210.0,30.0,1,0.06316478,1,20-30
11.0,211.0,29.0,1,0.06448439,1,20-30
11.0,212.0,28.0,1,0.06576404,1,20-30
11.0,213.0,27.0,1,0.067736275,1,20-30
11.0,214.0,26.0,1,0.069030076,1,20-30
11.0,215.0,25.0,1,0.0700132,1,20-30
11.0,216.0,24.0,1,0.07138253,1,20-30
11.0,217.0,23.0,1,0.07193368,1,20-30
11.0,218.0,22.0,1,0.07319709,1,20-30
11.0,219.0,21.0,1,0.07525749,1,20-30
11.0,220.0,20.0,1,0.07742135,1,10-20
11.0,221.0,19.0,1,0.0793942,1,10-20
11.0,222.0,18.0,1,0.08122658,1,10-20
11.0,223.0,17.0,1,0.08342323,1,10-20
11.0,224.0,16.0,1,0.08539475,1,10-20
11.0,225.0,15.0,1,0.0880913,1,10-20
11.0,226.0,14.0,1,0.09169529,1,10-20
11.0,227.0,13.0,1,0.09433628,1,10-20
11.0,228.0,12.0,1,0.09829244,1,10-20
11.0,229.0,11.0,1,0.1010993,1,10-20
11.0,230.0,10.0,1,0.10467265,1,0-10
11.0,231.0,9.0,1,0.10890989,1,0-10
11.0,232.0,8.0,1,0.11305536,1,0-10
11.0,233.0,7.0,1,0.116390586,1,0-10
11.0,234.0,6.0,1,0.11951072,1,0-10
11.0,235.0,5.0,1,0.1225881,1,0-10
11.0,236.0,4.0,1,0.12787145,1,0-10
11.0,237.0,3.0,1,0.13254829,1,0-10
11.0,238.0,2.0,1,0.1379869,1,0-10
11.0,239.0,1.0,1,0.14367343,1,0-10
11.0,240.0,0.0,1,0.14816453,1,0-10
12.0,140.0,30.0,1,0.06221801,1,20-30
12.0,141.0,29.0,1,0.06396866,1,20-30
12.0,142.0,28.0,1,0.06571865,1,20-30
12.0,143.0,27.0,1,0.067855604,1,20-30
12.0,144.0,26.0,1,0.06894685,1,20-30
12.0,145.0,25.0,1,0.071518525,1,20-30
12.0,146.0,24.0,1,0.07242881,1,20-30
12.0,147.0,23.0,1,0.07413924,1,20-30
12.0,148.0,22.0,1,0.07502574,1,20-30
12.0,149.0,21.0,1,0.07702752,1,20-30
12.0,150.0,20.0,1,0.078810334,1,10-20
12.0,151.0,19.0,1,0.08174128,1,10-20
12.0,152.0,18.0,1,0.08391732,1,10-20
12.0,153.0,17.0,1,0.085898526,1,10-20
12.0,154.0,16.0,1,0.08754847,1,10-20
12.0,155.0,15.0,1,0.08962684,1,10-20
12.0,156.0,14.0,1,0.092657134,1,10-20
12.0,157.0,13.0,1,0.09393135,1,10-20
12.0,158.0,12.0,1,0.09728472,1,10-20
12.0,159.0,11.0,1,0.09884771,1,10-20
12.0,160.0,10.0,1,0.10196776,1,0-10
12.0,161.0,9.0,1,0.104187876,1,0-10
12.0,162.0,8.0,1,0.10745093,1,0-10
12.0,163.0,7.0,1,0.11156189,1,0-10
12.0,164.0,6.0,1,0.11521715,1,0-10
12.0,165.0,5.0,1,0.11754902,1,0-10
12.0,166.0,4.0,1,0.122134075,1,0-10
12.0,167.0,3.0,1,0.12569982,1,0-10
12.0,168.0,2.0,1,0.12902898,1,0-10
12.0,169.0,1.0,1,0.13159953,1,0-10
12.0,170.0,0.0,1,0.1357765,1,0-10
13.0,133.0,30.0,1,0.05826501,1,20-30
13.0,134.0,29.0,1,0.059278425,1,20-30
13.0,135.0,28.0,1,0.060741536,1,20-30
13.0,136.0,27.0,1,0.062376566,1,20-30
13.0,137.0,26.0,1,0.06324042,1,20-30
13.0,138.0,25.0,1,0.06493802,1,20-30
13.0,139.0,24.0,1,0.0659493,1,20-30
13.0,140.0,23.0,1,0.06788309,1,20-30
13.0,141.0,22.0,1,0.06966769,1,20-30
13.0,142.0,21.0,1,0.07151798,1,20-30
13.0,143.0,20.0,1,0.07437615,1,10-20
13.0,144.0,19.0,1,0.07625933,1,10-20
13.0,145.0,18.0,1,0.0783167,1,10-20
13.0,146.0,17.0,1,0.08106186,1,10-20
13.0,147.0,16.0,1,0.08311873,1,10-20
13.0,148.0,15.0,1,0.08629953,1,10-20
13.0,149.0,14.0,1,0.090189025,1,10-20
13.0,150.0,13.0,1,0.0927493,1,10-20
13.0,151.0,12.0,1,0.09680339,1,10-20
13.0,152.0,11.0,1,0.10012349,1,10-20
13.0,153.0,10.0,1,0.103644274,1,0-10
13.0,154.0,9.0,1,0.106996246,1,0-10
13.0,155.0,8.0,1,0.11059659,1,0-10
13.0,156.0,7.0,1,0.11395338,1,0-10
13.0,157.0,6.0,1,0.11879327,1,0-10
13.0,158.0,5.0,1,0.122739665,1,0-10
13.0,159.0,4.0,1,0.12937608,1,0-10
13.0,160.0,3.0,1,0.13360152,1,0-10
13.0,161.0,2.0,1,0.13799612,1,0-10
13.0,162.0,1.0,1,0.14385618,1,0-10
13.0,163.0,0.0,1,0.15053776,1,0-10
14.0,150.0,30.0,1,0.070381634,1,20-30
14.0,151.0,29.0,1,0.07142078,1,20-30
14.0,152.0,28.0,1,0.07372111,1,20-30
14.0,153.0,27.0,1,0.0757204,1,20-30
14.0,154.0,26.0,1,0.078245655,1,20-30
14.0,155.0,25.0,1,0.081228994,1,20-30
14.0,156.0,24.0,1,0.08267692,1,20-30
14.0,157.0,23.0,1,0.085096344,1,20-30
14.0,158.0,22.0,1,0.085493885,1,20-30
14.0,159.0,21.0,1,0.08833082,1,20-30
14.0,160.0,20.0,1,0.090688884,1,10-20
14.0,161.0,19.0,1,0.09365355,1,10-20
14.0,162.0,18.0,1,0.095632516,1,10-20
14.0,163.0,17.0,1,0.09774484,1,10-20
14.0,164.0,16.0,1,0.10012946,1,10-20
14.0,165.0,15.0,1,0.102137566,1,10-20
14.0,166.0,14.0,1,0.1054173,1,10-20
14.0,167.0,13.0,1,0.10875582,1,10-20
14.0,168.0,12.0,1,0.112650305,1,10-20
14.0,169.0,11.0,1,0.11631814,1,10-20
14.0,170.0,10.0,1,0.11970215,1,0-10
14.0,171.0,9.0,1,0.1251105,1,0-10
14.0,172.0,8.0,1,0.12794079,1,0-10
14.0,173.0,7.0,1,0.13082223,1,0-10
14.0,174.0,6.0,1,0.13608488,1,0-10
14.0,175.0,5.0,1,0.14064474,1,0-10
14.0,176.0,4.0,1,0.14467049,1,0-10
14.0,177.0,3.0,1,0.1490837,1,0-10
14.0,178.0,2.0,1,0.15402326,1,0-10
14.0,179.0,1.0,1,0.15960975,1,0-10
14.0,180.0,0.0,1,0.16408552,1,0-10
15.0,177.0,30.0,1,0.05193168,0,20-30
15.0,178.0,29.0,1,0.052503478,0,20-30
15.0,179.0,28.0,1,0.05229217,0,20-30
15.0,180.0,27.0,1,0.05267797,0,20-30
15.0,181.0,26.0,1,0.05287676,0,20-30
15.0,182.0,25.0,1,0.053094152,0,20-30
15.0,183.0,24.0,1,0.054359905,0,20-30
15.0,184.0,23.0,1,0.054786794,0,20-30
15.0,185.0,22.0,1,0.05600546,0,20-30
15.0,186.0,21.0,1,0.056278598,0,20-30
15.0,187.0,20.0,1,0.057122,0,10-20
15.0,188.0,19.0,1,0.058341414,1,10-20
15.0,189.0,18.0,1,0.06035986,1,10-20
15.0,190.0,17.0,1,0.06179994,1,10-20
15.0,191.0,16.0,1,0.06383927,1,10-20
15.0,192.0,15.0,1,0.066039965,1,10-20
15.0,193.0,14.0,1,0.068952926,1,10-20
15.0,194.0,13.0,1,0.07128739,1,10-20
15.0,195.0,12.0,1,0.073132895,1,10-20
15.0,196.0,11.0,1,0.07592563,1,10-20
15.0,197.0,10.0,1,0.078292474,1,0-10
15.0,198.0,9.0,1,0.08097736,1,0-10
15.0,199.0,8.0,1,0.08504566,1,0-10
15.0,200.0,7.0,1,0.087144464,1,0-10
15.0,201.0,6.0,1,0.08967197,1,0-10
15.0,202.0,5.0,1,0.09396607,1,0-10
15.0,203.0,4.0,1,0.09799623,1,0-10
15.0,204.0,3.0,1,0.10150607,1,0-10
15.0,205.0,2.0,1,0.104835905,1,0-10
15.0,206.0,1.0,1,0.110744685,1,0-10
15.0,207.0,0.0,1,0.11548504,1,0-10
16.0,179.0,30.0,1,0.08864208,1,20-30
16.0,180.0,29.0,1,0.08944289,1,20-30
16.0,181.0,28.0,1,0.08993892,1,20-30
16.0,182.0,27.0,1,0.09167899,1,20-30
16.0,183.0,26.0,1,0.09488417,1,20-30
16.0,184.0,25.0,1,0.09554176,1,20-30
16.0,185.0,24.0,1,0.09816221,1,20-30
16.0,186.0,23.0,1,0.10014338,1,20-30
16.0,187.0,22.0,1,0.101580925,1,20-30
16.0,188.0,21.0,1,0.103987545,1,20-30
16.0,189.0,20.0,1,0.10626651,1,10-20
16.0,190.0,19.0,1,0.10875091,1,10-20
16.0,191.0,18.0,1,0.10974934,1,10-20
16.0,192.0,17.0,1,0.113322,1,10-20
16.0,193.0,16.0,1,0.11522183,1,10-20
16.0,194.0,15.0,1,0.11925924,1,10-20
16.0,195.0,14.0,1,0.12241544,1,10-20
16.0,196.0,13.0,1,0.123338014,1,10-20
16.0,197.0,12.0,1,0.12610215,1,10-20
16.0,198.0,11.0,1,0.12919343,1,10-20
16.0,199.0,10.0,1,0.13197511,1,0-10
16.0,200.0,9.0,1,0.13448179,1,0-10
16.0,201.0,8.0,1,0.13687299,1,0-10
16.0,202.0,7.0,1,0.14025992,1,0-10
16.0,203.0,6.0,1,0.14364472,1,0-10
16.0,204.0,5.0,1,0.14593065,1,0-10
16.0,205.0,4.0,1,0.14925586,1,0-10
16.0,206.0,3.0,1,0.15181023,1,0-10
16.0,207.0,2.0,1,0.15577917,1,0-10
16.0,208.0,1.0,1,0.15971921,1,0-10
